merchant_id,category,state,total_txn_count,total_volume,fraud_rate,risk_score,risk_label
MRC01205,POS_Supermarket,Bayelsa,66,517682.98,0.0757575757575757,0.9999201,Very High
MRC02743,POS_Grocery,Delta,60,474574.03,0.1,0.99991953,Very High
MRC04826,Online_Travel,Rivers,76,11790192.26,0.0789473684210526,0.9999188,Very High
MRC04187,Online_Bills,Ogun,212,2546102.76,0.070754716981132,0.99991846,Very High
MRC04958,Online_Travel,Lagos,46,7338199.47,0.0869565217391304,0.999915,Very High
MRC02805,Transfer_Business,Lagos,186,44111149.11,0.0967741935483871,0.99991393,Very High
MRC04578,POS_Fashion,Ogun,90,2210394.0300000003,0.0888888888888888,0.9999131,Very High
MRC01063,POS_Restaurant,Lagos,97,495142.39,0.0824742268041237,0.99991274,Very High
MRC00043,POS_Fuel,Lagos,64,1007316.05,0.078125,0.9999126,Very High
MRC04700,Online_Ecommerce,Ogun,77,2469627.78,0.0909090909090909,0.9999126,Very High
MRC03159,POS_Retail,Edo,65,757594.19,0.0769230769230769,0.99991155,Very High
MRC00843,Transfer_Business,Oyo,76,21598594.45,0.0789473684210526,0.99991155,Very High
MRC04587,Transfer_P2P,Lagos,91,1836084.45,0.0879120879120879,0.99991,Very High
MRC00956,POS_Retail,Abuja,59,627941.35,0.0847457627118644,0.9999094,Very High
MRC04555,Online_Ecommerce,Lagos,45,1497824.75,0.0888888888888888,0.999907,Very High
MRC00511,Online_Ecommerce,Abia,68,3002726.1,0.0735294117647058,0.9999058,Very High
MRC00434,POS_Pharmacy,Lagos,42,274686.38,0.0952380952380952,0.9999051,Very High
MRC01397,POS_Restaurant,Enugu,145,765804.44,0.0758620689655172,0.9999044,Very High
MRC03371,Transfer_Business,Lagos,44,10562839.3,0.0909090909090909,0.9999043,Very High
MRC03583,Online_Ecommerce,Kano,173,5965080.43,0.0751445086705202,0.99990404,Very High
MRC04886,Online_Ecommerce,Ogun,108,4099453.98,0.074074074074074,0.99990165,Very High
MRC02033,Online_Gaming,Abuja,685,2080670.29,0.0715328467153284,0.99990034,Very High
MRC00121,Transfer_Business,Abuja,85,20628476.45,0.0705882352941176,0.9998995,Very High
MRC04506,Online_Ecommerce,Lagos,42,1371675.34,0.0952380952380952,0.9998989,Very High
MRC03372,POS_Restaurant,Enugu,72,373444.61,0.0833333333333333,0.99989676,Very High
MRC02709,POS_Grocery,Cross River,213,1706822.44,0.0751173708920187,0.99989665,Very High
MRC03918,POS_Retail,Lagos,42,421496.11,0.0714285714285714,0.99989605,Very High
MRC02566,POS_Restaurant,Kaduna,85,419960.51,0.0823529411764705,0.99989593,Very High
MRC02083,POS_Electronics,Lagos,62,5179172.38,0.0806451612903225,0.9998956,Very High
MRC02329,POS_Restaurant,Lagos,53,245742.43,0.0754716981132075,0.99989533,Very High
MRC03015,Online_Travel,Abuja,47,7310950.49,0.0851063829787234,0.99989486,Very High
MRC03999,Online_Travel,Rivers,159,24554569.07,0.0754716981132075,0.9998925,Very High
MRC03759,POS_Grocery,Rivers,60,556690.64,0.1166666666666666,0.99988985,Very High
MRC01773,POS_Restaurant,Kano,56,252590.81,0.1071428571428571,0.99988985,Very High
MRC03240,Transfer_Business,Anambra,60,16162644.21,0.1,0.9998889,Very High
MRC03685,Transfer_Business,Abuja,62,16481549.13,0.0967741935483871,0.99988866,Very High
MRC03606,Transfer_Business,Lagos,53,15738843.87,0.0754716981132075,0.999887,Very High
MRC00598,POS_Restaurant,Kano,69,374911.02,0.072463768115942,0.99988663,Very High
MRC02619,POS_Retail,Anambra,42,384725.05,0.0714285714285714,0.9998797,Very High
MRC00728,POS_Restaurant,Delta,64,328883.47,0.078125,0.99987745,Very High
MRC03087,POS_Grocery,Delta,60,457085.64,0.1,0.9998759,Very High
MRC03979,POS_Grocery,Imo,100,722170.42,0.08,0.9998754,Very High
MRC04404,Online_Ecommerce,Plateau,76,2783478.41,0.0789473684210526,0.9998746,Very High
MRC02718,POS_Pharmacy,Lagos,84,492521.86,0.0833333333333333,0.9998739,Very High
MRC03786,Online_Bills,Oyo,123,1478288.87,0.073170731707317,0.9998729,Very High
MRC02896,Transfer_P2P,Ekiti,65,1561274.82,0.0769230769230769,0.9998728,Very High
MRC03120,POS_Grocery,Kano,46,368369.26,0.0869565217391304,0.99987245,Very High
MRC00483,Transfer_Business,Enugu,42,10324388.89,0.0714285714285714,0.9998714,Very High
MRC00579,POS_Fuel,Oyo,251,3729737.5,0.0717131474103585,0.99987006,Very High
MRC03702,POS_Fashion,Lagos,55,1617229.16,0.0909090909090909,0.9998696,Very High
MRC00360,POS_Grocery,Kaduna,60,564773.0,0.0833333333333333,0.9998696,Very High
MRC00664,Online_Travel,Kano,101,15034384.21,0.0792079207920792,0.9998692,Very High
MRC04422,POS_Electronics,Oyo,101,9389837.55,0.0792079207920792,0.99986637,Very High
MRC03635,POS_Restaurant,Edo,50,272080.28,0.08,0.9998617,Very High
MRC04481,POS_Pharmacy,Abia,42,253627.42,0.0952380952380952,0.99985814,Very High
MRC04077,POS_Grocery,Rivers,99,852405.22,0.0707070707070707,0.9998579,Very High
MRC03137,POS_Supermarket,Lagos,60,495176.16,0.0833333333333333,0.99985397,Very High
MRC04783,POS_Retail,Lagos,60,664658.55,0.1166666666666666,0.99985206,Very High
MRC04851,POS_Restaurant,Anambra,66,345261.89,0.0757575757575757,0.9998466,Very High
MRC02012,Online_Ecommerce,Lagos,48,1773791.85,0.0833333333333333,0.9998443,Very High
MRC00808,POS_Fuel,Abuja,141,2178372.59,0.0709219858156028,0.9998436,Very High
MRC01061,POS_Pharmacy,Kano,243,1527072.95,0.0658436213991769,0.9998419,Very High
MRC02145,POS_Fashion,Lagos,100,2260342.07,0.11,0.99984145,Very High
MRC01916,POS_Retail,Rivers,50,580797.76,0.1,0.99983823,Very High
MRC04652,POS_Fuel,Kano,66,1019212.79,0.0909090909090909,0.9998348,Very High
MRC03712,Transfer_P2P,Kano,56,1056876.26,0.0892857142857142,0.99983466,Very High
MRC00529,POS_Fuel,Rivers,250,3826996.15,0.076,0.99983037,Very High
MRC00299,POS_Electronics,Abuja,1043,88226527.12,0.0661553211888782,0.9998265,Very High
MRC03398,POS_Supermarket,Kaduna,53,440957.62,0.0754716981132075,0.99982494,Very High
MRC03211,Online_Ecommerce,Rivers,50,1692994.45,0.12,0.99982363,Very High
MRC00194,POS_Pharmacy,Abuja,99,610476.54,0.0707070707070707,0.9998235,Very High
MRC01890,POS_Electronics,Oyo,51,4599609.28,0.0784313725490196,0.9998198,Very High
MRC03954,Online_Travel,Bayelsa,221,34275016.92,0.0678733031674208,0.9998173,Very High
MRC04770,POS_Fuel,Enugu,44,722908.7,0.0681818181818181,0.99981636,Very High
MRC01458,POS_Pharmacy,Kano,53,386841.66,0.0754716981132075,0.9998142,Very High
MRC01777,POS_Retail,Lagos,105,1019138.92,0.0666666666666666,0.99980956,Very High
MRC02294,POS_Pharmacy,Oyo,78,533484.83,0.0769230769230769,0.9998079,Very High
MRC02767,Transfer_Payroll,Edo,72,12794501.09,0.0833333333333333,0.9998054,Very High
MRC03622,POS_Pharmacy,Kano,41,232084.1,0.073170731707317,0.99980444,Very High
MRC00462,Online_Bills,Abuja,60,640452.46,0.0833333333333333,0.9998031,Very High
MRC01132,Online_Ecommerce,Abuja,81,2861013.97,0.074074074074074,0.99978846,Very High
MRC01711,POS_Grocery,Benue,356,2958481.45,0.0702247191011236,0.99978834,Very High
MRC01204,Transfer_Payroll,Plateau,43,7965717.61,0.0697674418604651,0.99978346,Very High
MRC01460,Transfer_P2P,Abuja,50,1009997.83,0.08,0.99978215,Very High
MRC04050,POS_Fashion,Kano,318,7707610.15,0.0628930817610062,0.99978024,Very High
MRC01544,POS_Restaurant,Anambra,42,269334.8,0.0714285714285714,0.9997776,Very High
MRC04694,Transfer_P2P,Oyo,75,1499742.6,0.08,0.9997769,Very High
MRC04740,Online_Gaming,Lagos,89,250607.8,0.0674157303370786,0.9997769,Very High
MRC00922,POS_Grocery,Rivers,45,388609.58,0.1111111111111111,0.99977046,Very High
MRC04157,POS_Grocery,Lagos,43,320943.36,0.0697674418604651,0.9997527,Very High
MRC04887,POS_Grocery,Delta,73,538749.15,0.0821917808219178,0.9997515,Very High
MRC00165,Online_Ecommerce,Kwara,42,1659110.35,0.0714285714285714,0.99974614,Very High
MRC01469,POS_Fuel,Ekiti,47,685646.3200000001,0.0851063829787234,0.9997427,Very High
MRC02707,Online_Ecommerce,Kwara,51,2072787.48,0.0784313725490196,0.99974245,Very High
MRC03597,POS_Retail,Delta,55,669412.82,0.109090909090909,0.99974173,Very High
MRC02533,POS_Grocery,Lagos,42,358099.52,0.119047619047619,0.9997391,Very High
MRC00883,Online_Bills,Lagos,90,1127741.71,0.0777777777777777,0.9997383,Very High
MRC04777,POS_Restaurant,Edo,43,236530.66,0.0697674418604651,0.9997346,Very High
MRC04495,Online_Ecommerce,Anambra,313,11116292.5,0.0702875399361022,0.9997304,Very High
MRC04976,Transfer_P2P,Ogun,43,1039747.06,0.0697674418604651,0.9997278,Very High
MRC03783,POS_Grocery,Edo,167,1357907.67,0.0658682634730539,0.9997278,Very High
MRC00654,POS_Retail,Kano,47,490665.77,0.1063829787234042,0.9997249,Very High
MRC01683,POS_Electronics,Enugu,48,3946999.27,0.0833333333333333,0.9997247,Very High
MRC01202,Online_Gaming,Lagos,135,425017.61,0.0666666666666666,0.9997235,Very High
MRC02988,POS_Grocery,Anambra,48,408660.34,0.1041666666666666,0.99971575,Very High
MRC04067,Online_Ecommerce,Anambra,76,2587337.02,0.0921052631578947,0.9997154,Very High
MRC02324,Transfer_P2P,Lagos,45,945486.86,0.0666666666666666,0.9997143,Very High
MRC02538,POS_Retail,Edo,73,820615.5700000001,0.0821917808219178,0.99971193,Very High
MRC02153,POS_Retail,Lagos,426,4551026.68,0.0704225352112676,0.9997086,Very High
MRC00911,Online_Bills,Plateau,43,510044.16,0.0930232558139534,0.9997063,Very High
MRC00285,Online_Bills,Lagos,44,480651.13,0.0909090909090909,0.9997056,Very High
MRC03215,POS_Restaurant,Abia,44,185824.76,0.0681818181818181,0.9997056,Very High
MRC03847,Online_Bills,Abuja,65,818742.01,0.0769230769230769,0.9997054,Very High
MRC00913,POS_Fuel,Abia,122,1898902.15,0.0655737704918032,0.99970347,Very High
MRC01982,POS_Restaurant,Lagos,46,209604.45,0.0869565217391304,0.9996996,Very High
MRC04030,Transfer_Business,Abia,43,11139964.93,0.0697674418604651,0.9996942,Very High
MRC00243,POS_Retail,Osun,85,932378.63,0.0705882352941176,0.999694,Very High
MRC04734,POS_Grocery,Rivers,47,351047.26,0.1063829787234042,0.99968493,Very High
MRC01674,Online_Bills,Bayelsa,50,601970.26,0.08,0.9996828,Very High
MRC03911,POS_Retail,Oyo,43,446367.99,0.1162790697674418,0.9996815,Very High
MRC00561,POS_Fuel,Oyo,44,630741.78,0.0681818181818181,0.99967813,Very High
MRC03345,POS_Electronics,Ekiti,68,5655054.71,0.088235294117647,0.999676,Very High
MRC04984,POS_Restaurant,Enugu,93,461563.14,0.075268817204301,0.99967337,Very High
MRC00530,Online_Bills,Lagos,53,684384.07,0.0754716981132075,0.9996674,Very High
MRC01157,POS_Supermarket,Lagos,44,289329.93,0.0681818181818181,0.9996649,Very High
MRC00582,POS_Retail,Oyo,46,441710.92,0.0652173913043478,0.99965584,Very High
MRC03126,POS_Retail,Lagos,78,789517.48,0.0769230769230769,0.9996499,Very High
MRC03163,POS_Fuel,Abuja,145,2247100.52,0.0758620689655172,0.9996431,Very High
MRC03645,Online_Bills,Lagos,54,581696.37,0.0925925925925925,0.99963474,Very High
MRC03572,POS_Restaurant,Abuja,94,522234.42,0.0851063829787234,0.9996294,Very High
MRC02274,POS_Pharmacy,Ogun,57,378860.42,0.1052631578947368,0.9996277,Very High
MRC01761,Online_Travel,Lagos,48,7277166.16,0.0625,0.99962604,Very High
MRC04537,POS_Fuel,Abuja,75,1214050.09,0.08,0.99962246,Very High
MRC04207,POS_Fuel,Kano,43,520749.63,0.0697674418604651,0.9996184,Very High
MRC01331,Transfer_P2P,Abuja,52,926980.34,0.0769230769230769,0.9996113,Very High
MRC00667,POS_Retail,Rivers,54,565247.52,0.0925925925925925,0.99960524,Very High
MRC03461,POS_Pharmacy,Imo,41,274464.68,0.073170731707317,0.99960226,Very High
MRC02365,POS_Restaurant,Plateau,42,216819.11,0.0714285714285714,0.99960154,Very High
MRC04177,POS_Fuel,Abuja,44,605146.73,0.0909090909090909,0.9996013,Very High
MRC04914,POS_Retail,Lagos,95,965148.0,0.0842105263157894,0.9995995,Very High
MRC02310,Transfer_P2P,Lagos,141,2848917.98,0.0709219858156028,0.99959916,Very High
MRC02572,POS_Retail,Enugu,49,449007.18,0.1224489795918367,0.99959797,Very High
MRC00617,Online_Bills,Oyo,46,415388.49,0.0652173913043478,0.99959666,Very High
MRC00657,POS_Retail,Bayelsa,80,773798.03,0.075,0.999589,Very High
MRC00309,POS_Retail,Abuja,53,559506.71,0.0754716981132075,0.9995819,Very High
MRC02436,Online_Bills,Kano,50,602317.26,0.08,0.9995741,Very High
MRC04418,POS_Retail,Cross River,172,1758066.92,0.0697674418604651,0.9995733,Very High
MRC04355,POS_Retail,Osun,44,435170.12,0.0681818181818181,0.99957246,Very High
MRC02712,Online_Bills,Abuja,46,562028.43,0.0869565217391304,0.9995716,Very High
MRC01881,POS_Pharmacy,Abuja,43,275323.76,0.0697674418604651,0.99956363,Very High
MRC03209,POS_Fuel,Delta,44,661439.85,0.0909090909090909,0.99956256,Very High
MRC03797,POS_Fuel,Imo,53,675632.3099999999,0.0754716981132075,0.9995615,Very High
MRC04544,POS_Supermarket,Lagos,43,387638.82,0.0930232558139534,0.9995586,Very High
MRC04494,POS_Retail,Delta,42,466107.18,0.0714285714285714,0.9995529,Very High
MRC00007,POS_Pharmacy,Lagos,218,1411023.76,0.0688073394495412,0.9995479,Very High
MRC02066,Transfer_Business,Rivers,111,27226828.52,0.09009009009009,0.9995427,Very High
MRC01070,POS_Supermarket,Ekiti,82,642236.92,0.0853658536585365,0.9995396,Very High
MRC00567,POS_Retail,Lagos,53,516995.34,0.0754716981132075,0.99953806,Very High
MRC01741,Transfer_Business,Abuja,45,12013093.49,0.0666666666666666,0.9995352,Very High
MRC02534,Online_Bills,Lagos,49,672568.0,0.0612244897959183,0.9995347,Very High
MRC01047,POS_Fashion,Lagos,44,1046259.19,0.1136363636363636,0.9995327,Very High
MRC01642,Transfer_P2P,Edo,74,1498053.07,0.081081081081081,0.9995265,Very High
MRC03375,Online_Ecommerce,Anambra,42,1458153.27,0.0714285714285714,0.99952626,Very High
MRC01322,POS_Fuel,Delta,224,3373447.78,0.0669642857142857,0.9995117,Very High
MRC03862,POS_Fuel,Kano,48,716577.8200000001,0.1041666666666666,0.99951017,Very High
MRC00988,POS_Retail,Oyo,143,1539178.52,0.0629370629370629,0.9995003,Very High
MRC01803,POS_Fashion,Lagos,48,1309338.72,0.0833333333333333,0.9994906,Very High
MRC03732,Online_Bills,Lagos,45,529633.05,0.0666666666666666,0.99948585,Very High
MRC00117,POS_Pharmacy,Oyo,44,290874.83,0.0681818181818181,0.9994832,Very High
MRC01288,Online_Ecommerce,Lagos,48,1843037.0,0.0625,0.9994822,Very High
MRC04530,Transfer_P2P,Kano,361,7443413.2,0.0664819944598338,0.99947864,Very High
MRC02087,POS_Retail,Abuja,49,430126.99,0.1020408163265306,0.9994773,Very High
MRC03383,POS_Electronics,Abuja,51,4802287.96,0.0980392156862745,0.9994766,Very High
MRC04015,POS_Restaurant,Lagos,45,220519.02,0.0666666666666666,0.9994704,Very High
MRC01303,POS_Retail,Kaduna,54,480893.37,0.0925925925925925,0.9994618,Very High
MRC04531,POS_Pharmacy,Oyo,44,289774.89,0.0681818181818181,0.99945694,Very High
MRC00381,Online_Travel,Kaduna,167,25280604.34,0.0778443113772455,0.99944323,Very High
MRC01366,POS_Restaurant,Lagos,74,400407.19,0.081081081081081,0.9994386,Very High
MRC01947,POS_Retail,Abuja,62,625797.86,0.1129032258064516,0.99943763,Very High
MRC04000,Transfer_P2P,Oyo,103,1978663.79,0.0679611650485436,0.9994369,Very High
MRC00888,Online_Ecommerce,Kaduna,49,1907787.02,0.0612244897959183,0.9994362,Very High
MRC04098,POS_Grocery,Rivers,49,397160.58,0.0612244897959183,0.9994337,Very High
MRC00994,POS_Fashion,Enugu,44,1105615.71,0.0909090909090909,0.99943346,Very High
MRC00230,POS_Electronics,Anambra,47,3493844.06,0.0638297872340425,0.9994312,Very High
MRC00963,POS_Grocery,Enugu,47,359338.74,0.0851063829787234,0.9994091,Very High
MRC02964,Online_Bills,Enugu,45,450459.69,0.1111111111111111,0.9994091,Very High
MRC00439,POS_Fuel,Lagos,43,610521.6,0.0697674418604651,0.99940884,Very High
MRC03062,Transfer_P2P,Lagos,68,1585040.28,0.0588235294117647,0.9994073,Very High
MRC00414,POS_Retail,Abuja,47,534008.87,0.0638297872340425,0.9994056,Very High
MRC04482,Transfer_Business,Benue,45,11823022.9,0.0666666666666666,0.9994025,Very High
MRC03326,Online_Bills,Lagos,41,380532.93,0.0975609756097561,0.99939597,Very High
MRC02263,Online_Bills,Lagos,80,967397.27,0.075,0.9993949,Very High
MRC01321,POS_Restaurant,Kaduna,52,264680.67,0.0769230769230769,0.9993932,Very High
MRC01650,Online_Bills,Rivers,60,739126.8,0.0833333333333333,0.9993905,Very High
MRC03107,POS_Supermarket,Enugu,42,371089.39,0.0714285714285714,0.9993755,Very High
MRC00590,Transfer_P2P,Osun,108,2214700.8,0.074074074074074,0.9993718,Very High
MRC00671,POS_Supermarket,Kaduna,54,444409.68,0.074074074074074,0.999368,Very High
MRC02843,Online_Travel,Edo,57,8549433.42,0.087719298245614,0.99935025,Very High
MRC01551,Online_Travel,Kwara,114,16401004.36,0.0701754385964912,0.9993488,Very High
MRC01723,POS_Grocery,Kano,414,3199352.13,0.0676328502415458,0.9993445,Very High
MRC04301,POS_Retail,Lagos,139,1373354.12,0.0935251798561151,0.9993393,Very High
MRC03840,Online_Bills,Ekiti,81,1053176.11,0.074074074074074,0.9993193,Very High
MRC00399,POS_Fashion,Lagos,44,1008658.69,0.0681818181818181,0.9993088,Very High
MRC02435,Online_Ecommerce,Bayelsa,44,1820682.54,0.0681818181818181,0.9993063,Very High
MRC04032,POS_Grocery,Oyo,48,362749.88,0.0625,0.9993062,Very High
MRC04124,POS_Supermarket,Kwara,47,421987.15,0.0638297872340425,0.9993011,Very High
MRC03671,POS_Grocery,Abuja,50,397088.59,0.06,0.99930024,Very High
MRC01622,POS_Retail,Lagos,42,482556.46,0.0714285714285714,0.9992913,Very High
MRC01311,Transfer_Business,Abuja,58,15535666.83,0.0862068965517241,0.9992902,Very High
MRC03441,Transfer_P2P,Lagos,49,1080949.28,0.0612244897959183,0.9992853,Very High
MRC01095,Online_Ecommerce,Abuja,55,1495241.19,0.0727272727272727,0.99927646,Very High
MRC00347,POS_Supermarket,Lagos,62,476646.85,0.0806451612903225,0.99927336,Very High
MRC00814,POS_Restaurant,Cross River,44,255864.33,0.0681818181818181,0.99927217,Very High
MRC01420,Transfer_P2P,Lagos,58,1178201.62,0.0689655172413793,0.9992699,Very High
MRC01522,Transfer_P2P,Lagos,85,1764734.9,0.0823529411764705,0.9992501,Very High
MRC01494,POS_Pharmacy,Rivers,44,278037.18,0.0681818181818181,0.99924785,Very High
MRC02562,Online_Ecommerce,Lagos,135,4919357.66,0.0592592592592592,0.9992459,Very High
MRC01480,Online_Bills,Delta,381,4675725.72,0.0656167979002624,0.9992374,Very High
MRC01085,Online_Ecommerce,Delta,329,11887932.07,0.0668693009118541,0.99923706,Very High
MRC00548,POS_Retail,Lagos,362,3679477.32,0.0662983425414364,0.9992235,Very High
MRC01013,POS_Restaurant,Benue,147,707944.75,0.0680272108843537,0.9992161,Very High
MRC00880,Online_Ecommerce,Abuja,64,2160608.0,0.0625,0.99921143,Very High
MRC00345,POS_Fuel,Kwara,56,804620.64,0.0714285714285714,0.99920887,Very High
MRC00416,POS_Restaurant,Lagos,50,254594.51,0.06,0.9992073,Very High
MRC03905,Transfer_Business,Lagos,48,11673874.03,0.0625,0.99919456,Very High
MRC02257,Transfer_Business,Kano,50,12417850.88,0.06,0.99919003,Very High
MRC00668,Online_Ecommerce,Anambra,43,1419926.42,0.0697674418604651,0.9991872,Very High
MRC04243,POS_Grocery,Imo,153,1200119.44,0.065359477124183,0.9991825,Very High
MRC01789,Transfer_Business,Bayelsa,43,12159878.34,0.0697674418604651,0.9991792,Very High
MRC03691,Online_Travel,Kaduna,46,7542819.31,0.0652173913043478,0.9991757,Very High
MRC03478,POS_Electronics,Oyo,42,3878291.55,0.1428571428571428,0.99917406,Very High
MRC04188,Transfer_P2P,Kwara,53,1118333.33,0.0754716981132075,0.9991715,Very High
MRC00317,POS_Pharmacy,Lagos,228,1416625.11,0.0701754385964912,0.9991714,Very High
MRC02971,Online_Bills,Oyo,51,624794.4,0.0784313725490196,0.9991602,Very High
MRC01603,Online_Bills,Lagos,96,1264248.07,0.0729166666666666,0.99915814,Very High
MRC01104,POS_Grocery,Oyo,46,338956.79,0.0652173913043478,0.9991566,Very High
MRC03825,Transfer_P2P,Abuja,329,6454618.68,0.0668693009118541,0.9991534,Very High
MRC00003,Online_Ecommerce,Lagos,121,4516969.45,0.0661157024793388,0.99914646,Very High
MRC00822,Online_Bills,Ekiti,65,723964.99,0.0615384615384615,0.99914634,Very High
MRC02146,Transfer_Business,Lagos,84,21820834.33,0.0714285714285714,0.9991242,Very High
MRC01382,Transfer_Business,Osun,56,15022368.26,0.0892857142857142,0.99911875,Very High
MRC04759,POS_Retail,Rivers,107,1113829.16,0.0654205607476635,0.9991167,Very High
MRC00279,Online_Ecommerce,Lagos,43,1383712.37,0.0697674418604651,0.9991123,Very High
MRC00271,POS_Retail,Delta,59,591023.61,0.0677966101694915,0.99910885,Very High
MRC02350,Transfer_Business,Abuja,62,14634483.23,0.064516129032258,0.99910766,Very High
MRC00722,POS_Electronics,Benue,113,10532618.76,0.0707964601769911,0.9990754,Very High
MRC00943,Transfer_Payroll,Kaduna,65,12106847.14,0.0615384615384615,0.99903107,Very High
MRC01418,Online_Gaming,Rivers,57,172007.39,0.087719298245614,0.999012,Very High
MRC02136,Online_Ecommerce,Abuja,49,1947925.29,0.0612244897959183,0.9990068,Very High
MRC01543,POS_Grocery,Lagos,212,1827040.3,0.0660377358490566,0.9989974,Very High
MRC00412,POS_Retail,Lagos,119,1248916.22,0.0672268907563025,0.9989825,Very High
MRC03425,POS_Grocery,Anambra,46,391742.86,0.0652173913043478,0.9989802,Very High
