merchant_id,merchant_name,category,state,signup_date
MRC00421,Merchant_421,POS_Pharmacy,Plateau,2024-03-09
MRC00422,Merchant_422,Transfer_P2P,Kano,2024-11-08
MRC00423,Merchant_423,POS_Retail,Abia,2024-02-01
MRC00424,Merchant_424,POS_Electronics,Abia,2024-02-09
MRC00425,Merchant_425,Transfer_P2P,Abuja,2024-02-05
MRC00426,Merchant_426,Online_Gaming,Rivers,2024-01-17
MRC00427,Merchant_427,POS_Fashion,Benue,2024-12-13
MRC00428,Merchant_428,Online_Gaming,Enugu,2024-06-04
MRC00429,Merchant_429,POS_Retail,Lagos,2024-02-23
MRC00430,Merchant_430,POS_Retail,Kaduna,2024-12-05
MRC00431,Merchant_431,Transfer_Payroll,Lagos,2024-10-19
MRC00432,Merchant_432,Online_Bills,Abuja,2024-01-20
MRC00433,Merchant_433,POS_Fuel,Lagos,2024-07-04
MRC00434,Merchant_434,POS_Pharmacy,Lagos,2024-08-18
MRC00435,Merchant_435,POS_Fuel,Lagos,2024-08-14
MRC00436,Merchant_436,POS_Grocery,Ekiti,2024-08-19
MRC00437,Merchant_437,POS_Electronics,Abuja,2024-02-03
MRC00438,Merchant_438,POS_Pharmacy,Lagos,2024-03-09
MRC00439,Merchant_439,POS_Fuel,Lagos,2024-11-30
MRC00440,Merchant_440,Online_Ecommerce,Kano,2025-02-15
MRC00441,Merchant_441,Online_Bills,Abia,2024-02-28
MRC00442,Merchant_442,Transfer_P2P,Lagos,2024-01-05
MRC00443,Merchant_443,POS_Restaurant,Lagos,2024-12-19
MRC00444,Merchant_444,Online_Bills,Rivers,2024-03-26
MRC00445,Merchant_445,Transfer_P2P,Kano,2024-03-12
MRC00446,Merchant_446,Transfer_P2P,Abuja,2024-03-17
MRC00447,Merchant_447,Online_Travel,Abuja,2024-04-06
MRC00448,Merchant_448,Transfer_P2P,Rivers,2024-03-26
MRC00449,Merchant_449,POS_Fuel,Abuja,2024-05-30
MRC00450,Merchant_450,POS_Grocery,Cross River,2024-01-15
MRC00451,Merchant_451,POS_Pharmacy,Lagos,2025-10-02
MRC00452,Merchant_452,Online_Ecommerce,Lagos,2025-05-11
MRC00453,Merchant_453,Transfer_Business,Anambra,2025-05-05
MRC00454,Merchant_454,POS_Retail,Kwara,2025-01-15
MRC00455,Merchant_455,Online_Ecommerce,Lagos,2024-07-13
MRC00456,Merchant_456,POS_Fashion,Abia,2024-02-14
MRC00457,Merchant_457,POS_Fashion,Kaduna,2024-01-10
MRC00458,Merchant_458,Transfer_P2P,Abuja,2024-01-19
MRC00459,Merchant_459,POS_Grocery,Oyo,2024-03-11
MRC00460,Merchant_460,POS_Electronics,Abuja,2024-05-06
MRC00461,Merchant_461,POS_Supermarket,Lagos,2026-06-18
MRC00462,Merchant_462,Online_Bills,Abuja,2024-04-12
MRC00463,Merchant_463,Transfer_P2P,Enugu,2024-05-13
MRC00464,Merchant_464,Online_Bills,Imo,2024-08-01
MRC00465,Merchant_465,POS_Retail,Abuja,2024-02-05
MRC00466,Merchant_466,Online_Bills,Abuja,2025-05-01
MRC00467,Merchant_467,POS_Pharmacy,Oyo,2024-05-15
MRC00468,Merchant_468,Online_Travel,Delta,2024-02-28
MRC00469,Merchant_469,POS_Fashion,Edo,2025-05-07
MRC00470,Merchant_470,POS_Retail,Abuja,2024-06-25
MRC00471,Merchant_471,Transfer_P2P,Enugu,2024-04-28
MRC00472,Merchant_472,POS_Retail,Rivers,2024-06-05
MRC00473,Merchant_473,POS_Restaurant,Ogun,2024-09-05
MRC00474,Merchant_474,POS_Fashion,Lagos,2024-01-31
MRC00475,Merchant_475,Transfer_P2P,Abuja,2024-12-26
MRC00476,Merchant_476,POS_Grocery,Rivers,2025-07-31
MRC00477,Merchant_477,POS_Retail,Ekiti,2024-05-30
MRC00478,Merchant_478,Online_Bills,Kano,2024-07-25
MRC00479,Merchant_479,POS_Grocery,Benue,2024-12-19
MRC00480,Merchant_480,POS_Retail,Lagos,2024-03-25
MRC00481,Merchant_481,Online_Ecommerce,Oyo,2026-06-07
MRC00482,Merchant_482,POS_Retail,Rivers,2024-07-24
MRC00483,Merchant_483,Transfer_Business,Enugu,2024-04-09
MRC00484,Merchant_484,POS_Supermarket,Imo,2024-07-22
MRC00485,Merchant_485,Online_Travel,Kwara,2024-05-12
MRC00486,Merchant_486,POS_Supermarket,Kaduna,2024-01-22
MRC00487,Merchant_487,POS_Electronics,Delta,2024-10-13
MRC00488,Merchant_488,POS_Electronics,Plateau,2024-05-29
MRC00489,Merchant_489,Transfer_P2P,Rivers,2024-10-12
MRC00490,Merchant_490,Transfer_P2P,Kwara,2024-01-31
MRC00491,Merchant_491,Online_Ecommerce,Cross River,2024-05-19
MRC00492,Merchant_492,Online_Travel,Oyo,2024-09-18
MRC00493,Merchant_493,POS_Restaurant,Ogun,2026-03-11
MRC00494,Merchant_494,POS_Retail,Rivers,2025-01-23
MRC00495,Merchant_495,POS_Supermarket,Lagos,2024-12-25
MRC00496,Merchant_496,POS_Retail,Enugu,2024-02-21
MRC00497,Merchant_497,POS_Supermarket,Lagos,2024-11-23
MRC00498,Merchant_498,POS_Grocery,Oyo,2024-02-03
MRC00499,Merchant_499,Online_Ecommerce,Ekiti,2024-02-09
MRC00500,Merchant_500,POS_Grocery,Lagos,2024-01-21
MRC00501,Merchant_501,Online_Travel,Lagos,2024-12-16
MRC00502,Merchant_502,POS_Fuel,Enugu,2024-01-21
MRC00503,Merchant_503,POS_Pharmacy,Abuja,2024-01-27
MRC00504,Merchant_504,Online_Travel,Rivers,2024-02-20
MRC00505,Merchant_505,POS_Fuel,Rivers,2024-06-02
MRC00506,Merchant_506,POS_Retail,Lagos,2025-01-16
MRC00507,Merchant_507,POS_Restaurant,Lagos,2024-04-07
MRC00508,Merchant_508,POS_Restaurant,Bayelsa,2024-05-22
MRC00509,Merchant_509,POS_Retail,Lagos,2024-02-02
MRC00510,Merchant_510,POS_Grocery,Rivers,2024-02-25
MRC00511,Merchant_511,Online_Ecommerce,Abia,2024-01-26
MRC00512,Merchant_512,POS_Fashion,Imo,2024-04-04
MRC00513,Merchant_513,POS_Fuel,Lagos,2024-06-09
MRC00514,Merchant_514,Online_Bills,Oyo,2024-03-01
MRC00515,Merchant_515,Transfer_Business,Ogun,2024-12-02
MRC00516,Merchant_516,POS_Electronics,Kaduna,2025-12-16
MRC00517,Merchant_517,Transfer_P2P,Edo,2024-01-24
MRC00518,Merchant_518,Online_Ecommerce,Oyo,2024-01-04
MRC00519,Merchant_519,POS_Electronics,Lagos,2024-10-07
MRC00520,Merchant_520,Online_Ecommerce,Oyo,2024-02-08
MRC00521,Merchant_521,POS_Retail,Delta,2024-03-19
MRC00522,Merchant_522,Online_Bills,Enugu,2024-03-31
MRC00523,Merchant_523,POS_Pharmacy,Lagos,2025-03-23
MRC00524,Merchant_524,POS_Retail,Lagos,2024-07-12
MRC00525,Merchant_525,Transfer_P2P,Benue,2024-01-08
MRC00526,Merchant_526,Transfer_Business,Lagos,2024-01-03
MRC00527,Merchant_527,Online_Gaming,Abuja,2024-02-10
MRC00528,Merchant_528,POS_Fuel,Edo,2024-03-09
MRC00529,Merchant_529,POS_Fuel,Rivers,2024-04-29
MRC00530,Merchant_530,Online_Bills,Lagos,2024-11-23
MRC00531,Merchant_531,Online_Ecommerce,Oyo,2024-03-09
MRC00532,Merchant_532,POS_Grocery,Kano,2024-03-26
MRC00533,Merchant_533,Transfer_Business,Oyo,2024-03-12
MRC00534,Merchant_534,POS_Grocery,Cross River,2024-01-02
MRC00535,Merchant_535,Online_Travel,Abuja,2025-07-13
MRC00536,Merchant_536,Online_Gaming,Delta,2024-01-27
MRC00537,Merchant_537,Online_Bills,Lagos,2024-03-02
MRC00538,Merchant_538,Transfer_Payroll,Rivers,2024-01-25
MRC00539,Merchant_539,POS_Restaurant,Ogun,2024-05-01
MRC00540,Merchant_540,POS_Grocery,Lagos,2025-04-29
MRC00541,Merchant_541,Transfer_P2P,Enugu,2024-01-20
MRC00542,Merchant_542,Online_Travel,Lagos,2024-04-14
MRC00543,Merchant_543,Online_Bills,Lagos,2024-01-05
MRC00544,Merchant_544,POS_Pharmacy,Kano,2024-09-22
MRC00545,Merchant_545,Online_Gaming,Kaduna,2024-07-03
MRC00546,Merchant_546,POS_Grocery,Lagos,2024-08-04
MRC00547,Merchant_547,POS_Pharmacy,Cross River,2024-04-25
MRC00548,Merchant_548,POS_Retail,Lagos,2025-03-04
MRC00549,Merchant_549,POS_Restaurant,Lagos,2024-04-04
MRC00550,Merchant_550,POS_Supermarket,Lagos,2024-05-09
MRC00551,Merchant_551,POS_Grocery,Lagos,2024-08-01
MRC00552,Merchant_552,Transfer_P2P,Lagos,2024-05-12
MRC00553,Merchant_553,Online_Ecommerce,Anambra,2024-02-07
MRC00554,Merchant_554,POS_Retail,Oyo,2024-03-09
MRC00555,Merchant_555,Online_Ecommerce,Rivers,2024-01-18
MRC00556,Merchant_556,Transfer_P2P,Benue,2024-04-12
MRC00557,Merchant_557,POS_Restaurant,Rivers,2024-06-18
MRC00558,Merchant_558,POS_Restaurant,Lagos,2024-01-23
MRC00559,Merchant_559,Transfer_P2P,Abuja,2024-06-28
MRC00560,Merchant_560,Transfer_P2P,Lagos,2025-02-06
MRC00561,Merchant_561,POS_Fuel,Oyo,2024-03-15
MRC00562,Merchant_562,Transfer_P2P,Abuja,2024-02-15
MRC00563,Merchant_563,POS_Fashion,Oyo,2025-02-06
MRC00564,Merchant_564,Online_Bills,Delta,2024-07-30
MRC00565,Merchant_565,POS_Electronics,Edo,2024-01-21
MRC00566,Merchant_566,Online_Gaming,Ogun,2024-04-04
MRC00567,Merchant_567,POS_Retail,Lagos,2024-07-20
MRC00568,Merchant_568,POS_Retail,Lagos,2024-06-02
MRC00569,Merchant_569,Online_Bills,Kano,2024-06-22
MRC00570,Merchant_570,Transfer_P2P,Lagos,2024-05-30
MRC00571,Merchant_571,Online_Bills,Lagos,2024-10-14
MRC00572,Merchant_572,Online_Ecommerce,Kano,2024-03-10
MRC00573,Merchant_573,Transfer_Business,Abuja,2024-08-09
MRC00574,Merchant_574,POS_Retail,Edo,2026-04-29
MRC00575,Merchant_575,POS_Supermarket,Abuja,2024-03-29
MRC00576,Merchant_576,POS_Fuel,Abia,2024-10-08
MRC00577,Merchant_577,POS_Fashion,Edo,2024-02-20
MRC00578,Merchant_578,POS_Retail,Lagos,2024-02-29
MRC00579,Merchant_579,POS_Fuel,Oyo,2025-05-06
MRC00580,Merchant_580,POS_Fuel,Kano,2024-01-05
MRC00581,Merchant_581,Transfer_Payroll,Kaduna,2024-02-14
MRC00582,Merchant_582,POS_Retail,Oyo,2024-04-28
MRC00583,Merchant_583,Transfer_Business,Oyo,2024-04-02
MRC00584,Merchant_584,POS_Electronics,Abuja,2024-06-27
MRC00585,Merchant_585,POS_Grocery,Abuja,2024-02-08
MRC00586,Merchant_586,Online_Ecommerce,Plateau,2024-01-14
MRC00587,Merchant_587,POS_Supermarket,Abuja,2024-03-23
MRC00588,Merchant_588,POS_Fashion,Lagos,2024-05-13
MRC00589,Merchant_589,Online_Bills,Lagos,2024-05-28
MRC00590,Merchant_590,Transfer_P2P,Osun,2024-06-14
MRC00591,Merchant_591,POS_Supermarket,Enugu,2024-05-23
MRC00592,Merchant_592,Transfer_Payroll,Edo,2024-02-20
MRC00593,Merchant_593,Online_Bills,Anambra,2024-09-17
MRC00594,Merchant_594,POS_Electronics,Imo,2024-01-17
MRC00595,Merchant_595,Online_Ecommerce,Kano,2024-02-09
MRC00596,Merchant_596,Online_Ecommerce,Lagos,2024-08-30
MRC00597,Merchant_597,POS_Restaurant,Lagos,2024-02-29
MRC00598,Merchant_598,POS_Restaurant,Kano,2024-05-02
MRC00599,Merchant_599,Transfer_Business,Abuja,2024-03-12
MRC00600,Merchant_600,Transfer_P2P,Kano,2024-05-07
MRC00601,Merchant_601,POS_Fuel,Oyo,2024-03-17
MRC00602,Merchant_602,Online_Ecommerce,Enugu,2026-07-16
MRC00603,Merchant_603,Online_Ecommerce,Lagos,2024-03-20
MRC00604,Merchant_604,Transfer_Payroll,Lagos,2024-06-26
MRC00605,Merchant_605,POS_Electronics,Ogun,2025-01-29
MRC00606,Merchant_606,Online_Ecommerce,Lagos,2024-07-01
MRC00607,Merchant_607,POS_Fashion,Delta,2024-05-30
MRC00608,Merchant_608,Online_Ecommerce,Kano,2024-05-31
MRC00609,Merchant_609,POS_Grocery,Abia,2024-05-03
MRC00610,Merchant_610,POS_Supermarket,Kwara,2024-10-23
MRC00611,Merchant_611,Online_Ecommerce,Rivers,2024-01-10
MRC00612,Merchant_612,POS_Grocery,Enugu,2025-01-24
MRC00613,Merchant_613,Online_Ecommerce,Lagos,2024-06-07
MRC00614,Merchant_614,POS_Fuel,Rivers,2024-12-06
MRC00615,Merchant_615,Transfer_P2P,Ogun,2024-01-02
MRC00616,Merchant_616,POS_Supermarket,Enugu,2025-01-01
MRC00617,Merchant_617,Online_Bills,Oyo,2024-01-24
MRC00618,Merchant_618,Online_Gaming,Lagos,2024-08-17
MRC00619,Merchant_619,POS_Fashion,Anambra,2024-04-06
MRC00620,Merchant_620,POS_Fuel,Abuja,2024-07-24
MRC00621,Merchant_621,Online_Ecommerce,Imo,2024-06-27
MRC00622,Merchant_622,Transfer_Business,Enugu,2024-02-02
MRC00623,Merchant_623,Transfer_P2P,Rivers,2024-05-10
MRC00624,Merchant_624,POS_Retail,Lagos,2024-02-28
MRC00625,Merchant_625,Transfer_Payroll,Lagos,2024-05-27
MRC00626,Merchant_626,POS_Grocery,Ekiti,2024-08-29
MRC00627,Merchant_627,Online_Bills,Imo,2024-01-16
MRC00628,Merchant_628,Transfer_Business,Kano,2024-05-10
MRC00629,Merchant_629,POS_Retail,Oyo,2024-06-22
MRC00630,Merchant_630,Transfer_P2P,Delta,2024-03-04
MRC00631,Merchant_631,Online_Gaming,Oyo,2025-07-04
MRC00632,Merchant_632,POS_Fashion,Delta,2024-05-12
MRC00633,Merchant_633,Online_Ecommerce,Abuja,2024-02-06
MRC00634,Merchant_634,Transfer_P2P,Kwara,2024-01-21
MRC00635,Merchant_635,POS_Grocery,Kaduna,2024-05-20
MRC00636,Merchant_636,Online_Ecommerce,Abuja,2024-03-25
MRC00637,Merchant_637,POS_Retail,Kwara,2024-02-08
MRC00638,Merchant_638,Transfer_P2P,Oyo,2024-01-06
MRC00639,Merchant_639,Transfer_Business,Lagos,2024-05-30
MRC00640,Merchant_640,POS_Retail,Lagos,2024-06-13
MRC00641,Merchant_641,POS_Retail,Kaduna,2024-01-28
MRC00642,Merchant_642,POS_Restaurant,Osun,2024-06-14
MRC00643,Merchant_643,Online_Ecommerce,Anambra,2025-06-30
MRC00644,Merchant_644,Transfer_P2P,Delta,2025-11-20
MRC00645,Merchant_645,Online_Ecommerce,Lagos,2025-01-29
MRC00646,Merchant_646,POS_Fuel,Lagos,2024-10-23
MRC00647,Merchant_647,POS_Electronics,Abuja,2024-02-12
MRC00648,Merchant_648,POS_Retail,Osun,2024-01-31
MRC00649,Merchant_649,Transfer_P2P,Benue,2024-04-15
MRC00650,Merchant_650,POS_Supermarket,Lagos,2024-06-22
MRC00651,Merchant_651,Transfer_Business,Edo,2024-12-08
MRC00652,Merchant_652,POS_Grocery,Kano,2024-02-17
MRC00653,Merchant_653,Online_Bills,Lagos,2024-04-27
MRC00654,Merchant_654,POS_Retail,Kano,2024-07-06
MRC00655,Merchant_655,Transfer_Business,Anambra,2024-04-16
MRC00656,Merchant_656,Transfer_Business,Abuja,2024-04-18
MRC00657,Merchant_657,POS_Retail,Bayelsa,2024-02-15
MRC00658,Merchant_658,Online_Bills,Lagos,2026-02-16
MRC00659,Merchant_659,POS_Fashion,Lagos,2024-04-26
MRC00660,Merchant_660,POS_Restaurant,Lagos,2024-05-16
MRC00661,Merchant_661,Online_Bills,Kwara,2024-02-14
MRC00662,Merchant_662,Online_Bills,Rivers,2024-05-09
MRC00663,Merchant_663,Online_Travel,Anambra,2024-02-23
MRC00664,Merchant_664,Online_Travel,Kano,2024-02-10
MRC00665,Merchant_665,POS_Grocery,Oyo,2024-02-28
MRC00666,Merchant_666,Online_Ecommerce,Anambra,2024-01-01
MRC00667,Merchant_667,POS_Retail,Rivers,2024-05-31
MRC00668,Merchant_668,Online_Ecommerce,Anambra,2024-03-29
MRC00669,Merchant_669,POS_Grocery,Lagos,2025-02-16
MRC00670,Merchant_670,POS_Grocery,Delta,2024-01-08
MRC00671,Merchant_671,POS_Supermarket,Kaduna,2024-01-08
MRC00672,Merchant_672,Online_Bills,Bayelsa,2025-01-25
MRC00673,Merchant_673,Transfer_Business,Lagos,2024-01-25
MRC00674,Merchant_674,Transfer_P2P,Enugu,2024-01-01
MRC00675,Merchant_675,POS_Restaurant,Rivers,2024-02-05
MRC00676,Merchant_676,Online_Bills,Rivers,2024-11-08
MRC00677,Merchant_677,Transfer_P2P,Lagos,2024-10-19
MRC00678,Merchant_678,POS_Supermarket,Lagos,2024-03-15
MRC00679,Merchant_679,Online_Ecommerce,Kwara,2024-07-17
MRC00680,Merchant_680,Transfer_Payroll,Ogun,2024-05-07
MRC00681,Merchant_681,Transfer_P2P,Rivers,2025-02-27
MRC00682,Merchant_682,POS_Fuel,Imo,2024-01-11
MRC00683,Merchant_683,POS_Restaurant,Lagos,2024-10-28
MRC00684,Merchant_684,POS_Retail,Enugu,2024-02-03
MRC00685,Merchant_685,Online_Bills,Osun,2024-03-30
MRC00686,Merchant_686,POS_Retail,Kwara,2024-02-08
MRC00687,Merchant_687,Online_Bills,Rivers,2024-08-06
MRC00688,Merchant_688,Transfer_Payroll,Ogun,2024-07-23
MRC00689,Merchant_689,POS_Grocery,Rivers,2024-05-22
MRC00690,Merchant_690,POS_Grocery,Kwara,2024-08-03
MRC00691,Merchant_691,POS_Retail,Kano,2024-07-02
MRC00692,Merchant_692,Online_Bills,Edo,2024-09-26
MRC00693,Merchant_693,POS_Fuel,Lagos,2024-02-19
MRC00694,Merchant_694,POS_Fashion,Enugu,2024-04-10
MRC00695,Merchant_695,POS_Restaurant,Kano,2024-01-30
MRC00696,Merchant_696,Online_Bills,Enugu,2024-04-11
MRC00697,Merchant_697,Transfer_P2P,Kaduna,2024-08-05
MRC00698,Merchant_698,Transfer_P2P,Cross River,2024-07-30
MRC00699,Merchant_699,POS_Electronics,Anambra,2024-08-10
MRC00700,Merchant_700,POS_Fuel,Lagos,2024-03-07
MRC00701,Merchant_701,Online_Ecommerce,Imo,2024-07-14
MRC00702,Merchant_702,POS_Pharmacy,Lagos,2024-03-23
MRC00703,Merchant_703,Transfer_P2P,Enugu,2025-06-04
MRC00704,Merchant_704,Online_Ecommerce,Ekiti,2024-03-16
MRC00705,Merchant_705,POS_Retail,Lagos,2024-06-15
MRC00706,Merchant_706,POS_Grocery,Kwara,2024-09-06
MRC00707,Merchant_707,POS_Supermarket,Anambra,2025-03-02
MRC00708,Merchant_708,Transfer_Business,Oyo,2024-04-13
MRC00709,Merchant_709,POS_Electronics,Abuja,2024-03-21
MRC00710,Merchant_710,Transfer_P2P,Rivers,2024-04-11
MRC00711,Merchant_711,POS_Fuel,Benue,2024-03-11
MRC00712,Merchant_712,POS_Retail,Lagos,2024-07-09
MRC00713,Merchant_713,Transfer_Business,Kano,2025-04-30
MRC00714,Merchant_714,Transfer_P2P,Lagos,2024-01-25
MRC00715,Merchant_715,POS_Pharmacy,Lagos,2024-05-28
MRC00716,Merchant_716,POS_Grocery,Edo,2025-02-14
MRC00717,Merchant_717,Transfer_Payroll,Abuja,2024-01-19
MRC00718,Merchant_718,Transfer_P2P,Abia,2024-05-02
MRC00719,Merchant_719,Online_Bills,Oyo,2024-12-26
MRC00720,Merchant_720,POS_Fuel,Oyo,2025-02-19
MRC00721,Merchant_721,Online_Bills,Lagos,2024-05-10
MRC00722,Merchant_722,POS_Electronics,Benue,2024-01-05
MRC00723,Merchant_723,POS_Retail,Lagos,2024-01-21
MRC00724,Merchant_724,POS_Supermarket,Kano,2024-06-08
MRC00725,Merchant_725,Transfer_Payroll,Rivers,2024-01-24
MRC00726,Merchant_726,Transfer_Business,Rivers,2024-01-30
MRC00727,Merchant_727,Online_Ecommerce,Delta,2024-09-23
MRC00728,Merchant_728,POS_Restaurant,Delta,2024-09-07
MRC00729,Merchant_729,POS_Fuel,Lagos,2024-11-29
MRC00730,Merchant_730,POS_Retail,Oyo,2024-01-21
MRC00731,Merchant_731,Online_Bills,Anambra,2024-02-09
MRC00732,Merchant_732,POS_Retail,Rivers,2024-11-18
MRC00733,Merchant_733,POS_Grocery,Lagos,2024-08-17
MRC00734,Merchant_734,Online_Ecommerce,Abuja,2024-10-22
MRC00735,Merchant_735,POS_Restaurant,Lagos,2026-04-04
MRC00736,Merchant_736,Transfer_P2P,Lagos,2024-12-25
MRC00737,Merchant_737,POS_Supermarket,Rivers,2024-05-12
MRC00738,Merchant_738,POS_Grocery,Kano,2024-03-07
MRC00739,Merchant_739,Transfer_P2P,Lagos,2024-05-31
MRC00740,Merchant_740,POS_Pharmacy,Enugu,2024-07-02
MRC00741,Merchant_741,POS_Grocery,Abia,2024-03-14
MRC00742,Merchant_742,POS_Fashion,Benue,2024-09-22
MRC00743,Merchant_743,POS_Restaurant,Imo,2024-01-18
MRC00744,Merchant_744,POS_Electronics,Abuja,2024-09-29
MRC00745,Merchant_745,Online_Ecommerce,Lagos,2024-01-06
MRC00746,Merchant_746,POS_Supermarket,Kwara,2024-05-04
MRC00747,Merchant_747,POS_Fuel,Lagos,2024-12-21
MRC00748,Merchant_748,Online_Gaming,Lagos,2024-01-17
MRC00749,Merchant_749,POS_Supermarket,Kano,2024-05-11
MRC00750,Merchant_750,POS_Retail,Lagos,2024-02-01
MRC00751,Merchant_751,POS_Supermarket,Kwara,2025-02-09
MRC00752,Merchant_752,POS_Retail,Edo,2024-11-17
MRC00753,Merchant_753,POS_Restaurant,Edo,2025-05-04
MRC00754,Merchant_754,Online_Bills,Imo,2025-01-09
MRC00755,Merchant_755,Transfer_Payroll,Lagos,2024-08-28
MRC00756,Merchant_756,Online_Bills,Ogun,2024-02-06
MRC00757,Merchant_757,Transfer_P2P,Abuja,2024-03-05
MRC00758,Merchant_758,POS_Grocery,Delta,2024-05-03
MRC00759,Merchant_759,POS_Supermarket,Lagos,2024-06-09
MRC00760,Merchant_760,POS_Pharmacy,Kaduna,2024-10-01
MRC00761,Merchant_761,POS_Restaurant,Abia,2024-02-16
MRC00762,Merchant_762,Online_Ecommerce,Lagos,2024-01-25
MRC00763,Merchant_763,POS_Retail,Lagos,2024-04-28
MRC00764,Merchant_764,Transfer_Business,Lagos,2024-01-31
MRC00765,Merchant_765,POS_Restaurant,Rivers,2024-07-31
MRC00766,Merchant_766,POS_Fuel,Abuja,2024-06-03
MRC00767,Merchant_767,POS_Fashion,Anambra,2024-08-31
MRC00768,Merchant_768,Online_Ecommerce,Oyo,2024-01-12
MRC00769,Merchant_769,Transfer_P2P,Oyo,2025-08-24
MRC00770,Merchant_770,Online_Ecommerce,Ogun,2024-01-01
MRC00771,Merchant_771,POS_Retail,Abuja,2024-03-11
MRC00772,Merchant_772,Online_Ecommerce,Abuja,2024-07-23
MRC00773,Merchant_773,Online_Ecommerce,Edo,2024-01-09
MRC00774,Merchant_774,POS_Fashion,Anambra,2024-01-16
MRC00775,Merchant_775,Online_Ecommerce,Lagos,2024-01-15
MRC00776,Merchant_776,Online_Ecommerce,Lagos,2024-06-05
MRC00777,Merchant_777,POS_Pharmacy,Lagos,2025-02-11
MRC00778,Merchant_778,POS_Grocery,Abuja,2024-05-25
MRC00779,Merchant_779,POS_Pharmacy,Abuja,2024-06-15
MRC00780,Merchant_780,POS_Supermarket,Delta,2024-03-17
MRC00781,Merchant_781,POS_Pharmacy,Imo,2024-01-04
MRC00782,Merchant_782,Online_Ecommerce,Lagos,2024-01-04
MRC00783,Merchant_783,Online_Travel,Kano,2025-01-29
MRC00784,Merchant_784,Transfer_P2P,Abuja,2024-01-20
MRC00785,Merchant_785,POS_Fuel,Oyo,2028-03-03
MRC00786,Merchant_786,Online_Ecommerce,Enugu,2024-02-02
MRC00787,Merchant_787,POS_Restaurant,Bayelsa,2024-07-21
MRC00788,Merchant_788,POS_Retail,Lagos,2025-06-19
MRC00789,Merchant_789,POS_Restaurant,Lagos,2024-03-21
MRC00790,Merchant_790,POS_Retail,Enugu,2024-08-26
MRC00791,Merchant_791,POS_Fashion,Rivers,2024-03-18
MRC00792,Merchant_792,Online_Gaming,Lagos,2024-03-06
MRC00793,Merchant_793,Transfer_P2P,Lagos,2024-02-10
MRC00794,Merchant_794,POS_Electronics,Kano,2024-11-05
MRC00795,Merchant_795,POS_Restaurant,Abuja,2024-02-23
MRC00796,Merchant_796,POS_Fashion,Abia,2024-02-29
MRC00797,Merchant_797,Transfer_P2P,Rivers,2027-05-23
MRC00798,Merchant_798,POS_Retail,Lagos,2024-03-12
MRC00799,Merchant_799,POS_Retail,Enugu,2024-04-08
MRC00800,Merchant_800,Online_Ecommerce,Lagos,2026-04-09
MRC00801,Merchant_801,POS_Retail,Oyo,2024-03-23
MRC00802,Merchant_802,Online_Ecommerce,Oyo,2024-03-23
MRC00803,Merchant_803,POS_Retail,Oyo,2024-11-12
MRC00804,Merchant_804,POS_Fuel,Anambra,2024-03-08
MRC00805,Merchant_805,POS_Fuel,Lagos,2024-02-17
MRC00806,Merchant_806,Transfer_Payroll,Bayelsa,2024-04-09
MRC00807,Merchant_807,POS_Fuel,Anambra,2024-08-05
MRC00808,Merchant_808,POS_Fuel,Abuja,2024-01-08
MRC00809,Merchant_809,POS_Grocery,Lagos,2024-03-25
MRC00810,Merchant_810,POS_Electronics,Abuja,2024-03-17
MRC00811,Merchant_811,Online_Ecommerce,Abuja,2024-02-20
MRC00812,Merchant_812,POS_Electronics,Kano,2024-07-10
MRC00813,Merchant_813,Online_Ecommerce,Lagos,2024-03-02
MRC00814,Merchant_814,POS_Restaurant,Cross River,2024-06-16
MRC00815,Merchant_815,Online_Ecommerce,Lagos,2024-05-06
MRC00816,Merchant_816,Transfer_Business,Abuja,2024-02-14
MRC00817,Merchant_817,Online_Ecommerce,Lagos,2024-02-25
MRC00818,Merchant_818,POS_Grocery,Abuja,2024-02-03
MRC00819,Merchant_819,POS_Fuel,Kwara,2024-01-11
MRC00820,Merchant_820,POS_Grocery,Enugu,2024-06-22
MRC00821,Merchant_821,Online_Ecommerce,Lagos,2024-07-20
MRC00822,Merchant_822,Online_Bills,Ekiti,2024-02-02
MRC00823,Merchant_823,Transfer_P2P,Anambra,2024-06-20
MRC00824,Merchant_824,POS_Grocery,Edo,2025-12-24
MRC00825,Merchant_825,POS_Fuel,Kwara,2024-01-14
MRC00826,Merchant_826,POS_Electronics,Enugu,2024-05-01
MRC00827,Merchant_827,POS_Grocery,Oyo,2024-08-25
MRC00828,Merchant_828,POS_Fuel,Rivers,2024-01-09
MRC00829,Merchant_829,POS_Supermarket,Lagos,2024-09-28
MRC00830,Merchant_830,POS_Grocery,Kano,2025-11-30
MRC00831,Merchant_831,Online_Bills,Ekiti,2024-01-17
MRC00832,Merchant_832,POS_Restaurant,Enugu,2024-11-06
MRC00833,Merchant_833,Transfer_P2P,Cross River,2024-03-26
MRC00834,Merchant_834,POS_Restaurant,Abuja,2024-01-29
MRC00835,Merchant_835,Online_Bills,Kaduna,2024-05-02
MRC00836,Merchant_836,Online_Ecommerce,Delta,2024-01-14
MRC00837,Merchant_837,POS_Grocery,Kaduna,2024-05-12
MRC00838,Merchant_838,POS_Restaurant,Delta,2024-01-04
MRC00839,Merchant_839,Online_Travel,Lagos,2024-08-22
MRC00840,Merchant_840,Online_Ecommerce,Lagos,2024-04-30
